bookID,title,author,rating,ratingsCount,reviewsCount,reviewerName,reviewerRatings,review
3088,A Room with a View / Howards End,E.M. Forster,4.08,2248,118,Sharone,5,"Oh, friends. There is only one word to describe my experience reading this book: delightful. But because you know I can't resist the opportunity to say more than one word, I won't stop there.A Room with a View is deeply satirical, and yet the characters manage to be real people rather than one-dimensional conduits for the author's social criticisms. Forster's voice and humor are subtle without being sly, and he draws you into the inner lives of his characters in a way that feels so natural it's hardly noticeable. Forster truly sees his characters, and he makes you feel that you see and instantly comprehend them too, in spite of their complexity. It seemed like every paragraph I read, I wanted to post part or all of it somewhere for others to share and appreciate, but I was afraid that once started, I'd be unable to stop. Even though it's short and sweet, Forster packs in fabulous scenery, murders, scandals and gossip, people getting comeuppances, characters you love and characters you hate, characters that you hate and then love, and vice versa. I warned you I'd gush over this book - I mean really. Every time I read just a little bit of it, I slip right back into that world and I'm tempted to just drop everything and read it again--and it's so short that it could easily be done. Gosh, I could go on and on, using any and all of these words: charming, insightful, effortless, fascinating, hilarious, clever, absorbing. So enjoyable that I just flew right through it. Oh, and romantic. Terribly, meltingly, giddily romantic. So go read it already. Come on, it'll take you five minutes -- at least, it will feel that way. That, to me, makes A Room with a View just the best kind of book. :)"
3083,Elizabeth and Her German Garden,Elizabeth von Arnim,3.84,1822,261,Tadiana ✩Night Owl☽,4,"Elizabeth and her German Garden is a semi-autobiographical book written in 1898 by Elizabeth von Arnim (author of The Enchanted April) about her life and garden in the area of Nassenheide, Pomerania, where the family had their estate (her husband was minor nobility).Pomerania is an area in the northeast part of Germany and northwest part of Poland, on the south shores of the Baltic Sea. Random interesting trivia: it's also the home of Malbork Castle, the largest castle in the world:This book is written in a loose diary form and doesn't have any plot to speak of; it's more like hanging out for a year with Elizabeth and her young family: a husband, called Man of Wrath for reasons not really readily apparent from the text, and three young daughters, ages 3-5, nicknamed the April, May and June babies. Visitors--some pleasant, some vastly irritating--come and go, or sometimes come and stay, even when Elizabeth would rather they just left. Frankly, Elizabeth really would rather everyone just left her alone so she could focus on her garden . . . not that Elizabeth really knows all that much about gardening, but she is determined to learn, and she loves being surrounded by flowers.I appreciated Elizabeth's passion for nature. If you're a gardening lover, you'll probably love this. In this book you will be frequently confronted with paragraphs like this one:I wish the years would pass quickly that will bring my garden to perfection! The Persian Yellows have gone into their new quarters, and their place is occupied by the tearose Safrano; all the rose beds hare carpeted with pansies sown in July and transplanted in October, each bed having a separate colour. The purple ones are the most charming and go well with every rose, but I have white ones with Laurette Messimy, and yellow ones with Safrano, and a new red sort in the big centre bed of red roses. . . . If this sort of language brings a thrill to your heart, you really need to read this book. Personally I sort of tolerated this kind of botanical rhapsodizing because (a) the book is so short (not much over 100 pages on my Kindle), and (b) Elizabeth pretty much gives equal time to talking--and sometimes snarking--about her family, visitors, and life in general, and she can be extremely funny.These despicable but irritating [mosquitoes] don't seem to have anything to do but to sit in multitudes on the sand, waiting for any prey Providence may send them; and as soon as the carriage appears they rise up in a cloud, and rush to meet us, almost dragging us out bodily, and never leave us until we drive away again. The sudden view of the sea from the messy, pine-covered height directly above it where we picnic; the wonderful stretch of lonely shore with the forest to the water's edge; the coloured sails in the blue distance; the freshness, the brightness, the vastness—all is lost upon the picnickers, and made worse than indifferent to them, by the perpetual necessity they are under of fighting these horrid creatures. It is nice being the only person who ever goes there or shows it to anybody, but if more people went, perhaps the mosquitoes would be less lean, and hungry, and pleased to see us. It has, however, the advantage of being a suitable place to which to take refractory visitors when they have stayed too long, or left my books out in the garden all night, or otherwise made their presence a burden too grievous to be borne; then one fine hot morning when they are all looking limp, I suddenly propose a picnic on the Baltic. I have never known this proposal fail to be greeted with exclamations of surprise and delight. ""The Baltic! You never told us you were within driving distance? How heavenly to get a breath of sea air on a day like this! The very thought puts new life into one! And how delightful to see the Baltic! Oh, please take us!"" And then I take them.Elizabeth von Arnim liberally sprinkles her stories with German words and phrases that she doesn't bother translating, so I got to play German translator for our group read. Like Lady Catherine de Bourgh, I love to be of use. :) My German translations are in the comment thread to this review, for anyone who might find them helpful, along with our buddy read discussions. ETA: I've also copied these translations at the end of this review, per Hana's suggestion.Elizabeth's husband pops into the story from time to time. Occasionally he goes off into pompous lectures about the frailties and shortcomings of women. He seems to be doing it with tongue in cheek, just to tease his wife or bait the women listening to him, but I did find myself wondering just how much he really meant it, and these parts were irritating to read. So minus a star for those sections and for the parts when the gardening trivialities and minutiae made my eyes glaze over. But overall this is an enjoyable short novel about an unusual, intelligent, literate woman and her dislikes and passions, and a charming glimpse into a time long ago and far away.""I don't love things that will only bear the garden for three or four months in the year and require coaxing and petting for the rest of it. Give me a garden full of strong, healthy creatures, able to stand roughness and cold without dismally giving in and dying. I never could see that delicacy of constitution is pretty, either in plants or women."" 3 1/2 stars. September 2014 buddy read with Jeannette, Hana and Carolien.German translations (with apologies for any errors):sebr (typo in Gutenberg edition; should be ""sehr"") anspruchlos = very undemandingNoch ein dummes Frauenzimmer! = Another stupid female! (""Frauenzimmer"" literally means ""women's room;"" it's an archaic, rather derogatory expression for a woman)unangenehme = unpleasantDie war doch immer verdreht = She was always nutty/crazyGasthof = an innBackfisch = an immature, adolescent girl (literally ""baked fish"")Unsinn = nonsenseFetzt (typo, should be ""Jetzt"") halte ich dich aber fest = Now I'm holding you, but tight! or (more loosely) Now I've got you but good!das Praktische = the practicalWarte nur, wenn ich dich erst habe! = Just wait until I get hold of you!Frisur = hairdoDiesmal wirst du mir aber nicht entschlupfen! = This time you won't escape me!Kreuzzeitung = The Neue Preußische Zeitung (""New Prussian Newspaper""), a German newspaper printed in Berlin from 1848–1939. It was known as the Kreuzzeitung (""Cross Newspaper"") because its emblem was an Iron Cross (per Wikipedia).Trost in Trauer = consolation in griefAuge um Auge, Zahn um Zahn = eye for an eye, tooth for a toothHebe dich weg von mir, Sohn des Satans! = Get thee away from me, son of Satan! (this is a loose translation because literally ""hebe dich"" means ""lift yourself"")wenn du schreist, kneife ich dich bis du platzt = if you yell/cry, I'll pinch you until you burstWill Satan mich verschlingen, so lass die Engel singen Hallelujah! = Satan wants to devour me, so let the angels sing Hallelujah!Spickgans = smoked breast of goose (a northern German dish)entzückend, reizend, herrlich, wundervoll and süss = adorable, delightful, splendid, wonderful and sweet (I added the umlauts; the Gutenberg copy is missing them.)Geburtstagkind = birthday childSchlass (typo, should be Schloss) = manor house or mansion (in other contexts it means ""castle,"" but I don't think that's what was intended here)alter Esel = old ass (as in donkey)"
2844,Tuck Everlasting - Bridge to Terabithia: Curriculum Unit,Natalie Babbitt,4.08,51,5,Austin Makrides,5,"I think Tuck Everlasting is a great book and I am in the middle of reading it and I enjoy it a lot. It was coming from a deep thought of living forever. Which is pretty scary to me. In the book there is this family they live forever. After they found out they couldn't get hurt or die they were pretty amazed and confused. The book has a quote it's pretty straight forward the quote is ""don't fear death, fear the un-lived life."" This is like today everyone thinks about death no one just lives life peacefully, life is gift use it. In the book it teaches you a lesson of living life to the fullest. I would recommend this book for middle school kids and others because it sends a pretty nice message."
2848,Blueberries for the Queen,John  Paterson,3.72,101,22,Eva Leger,3,"I don't know how to rate this. We found this at the library, just looking around, and glancing through it I could see the boys imagination working overtime so I decided it was coming home with us. (Julia has a vivid imagination and we like to read stories which parallel that at times.) Anyway, there is more story than with most simple picture books so that's one plus for us. We still read plenty of simple picture books, don't get me wrong, but we're stepping it up a notch at the same time. My daughter is 5 years old and I kind of think this may work better for maybe 6-8 year olds? I truly loved the fact that this is based on a real event in history - those tend to be some of my favorite kids books and I had no idea that this was so until I reached the end of the book. (Imagine the aweome story someone had to tell others for life!) (No queens ever come to Middletown, Delaware.) :-( Julia was into it, she didn't lose interest and the illustrations are okay, nothing special to me or her. I'd maybe recommend it for boys or girls from a mature 4 to about maybe 8 with very active imaginations. A healthy interest in queens wouldn't hurt either."
2845,Bridge to Terabithia,Katherine Paterson,3.98,357640,9447,Elaine,5,"When I read this in fourth grade, I loved it because it was enchanting, and reminded me very much of 'secret hideouts' I made with friends at the same age. When I read it again later in life, aloud to my younger brother and sister ages 10 and 12, I was choking back tears to keep reading aloud, and they were crying. If you've never read it (or, I suppose now, seen the movie) beware, this review is a spoiler! What I have learned from this book is that our assumptions about children and what is ""appropriate"" for them are seriously flawed. We assume they need color, fantasy, and bling, and that they can't deal with ""hard"" topics like death and, oh, speaking of that, life. Kids are people too. And they do understand and can deal with hard topics in many ways better than us adults, who have learned to choke back the tears instead of actually crying. When I was a kid going to my secret hideouts, I wasn't just playing, I was escaping. If kids don't understand real life, then why do they run from it, then, as in this book (and in real life) gain life-altering skills while ""away"" and come back stronger? I may choke back tears now, but when I was 10, I went to my secret hideouts to cry and deal with things in my own way, in my own world, just like Leslie and Jesse do in Terabithia."
2842,Bridge to Terabithia,Katherine Paterson,3.98,357660,9449,Elaine,5,"When I read this in fourth grade, I loved it because it was enchanting, and reminded me very much of 'secret hideouts' I made with friends at the same age. When I read it again later in life, aloud to my younger brother and sister ages 10 and 12, I was choking back tears to keep reading aloud, and they were crying. If you've never read it (or, I suppose now, seen the movie) beware, this review is a spoiler! What I have learned from this book is that our assumptions about children and what is ""appropriate"" for them are seriously flawed. We assume they need color, fantasy, and bling, and that they can't deal with ""hard"" topics like death and, oh, speaking of that, life. Kids are people too. And they do understand and can deal with hard topics in many ways better than us adults, who have learned to choke back the tears instead of actually crying. When I was a kid going to my secret hideouts, I wasn't just playing, I was escaping. If kids don't understand real life, then why do they run from it, then, as in this book (and in real life) gain life-altering skills while ""away"" and come back stronger? I may choke back tears now, but when I was 10, I went to my secret hideouts to cry and deal with things in my own way, in my own world, just like Leslie and Jesse do in Terabithia."
2841,Bridge to Terabithia: The Official Movie Companion,David Paterson,3.95,328,45,Cindy,4,"A sweet read. I thought from the movie trailers that it was going to be like Spiderwick or Narnia and for a while was wondering why it wasn't going ""fantasy"" like I thought. Then I realized that the story is about Jess and Leslie, but mostly Jess, and not really about their secret world. It was a good story and although some may argue that the ending is too grown up for children, I would disagree. Kids have hard stuff to go through. I know of several that have had some hard lives at times and I think to know of someone else's troubles can be helpful. We shouldn't live there but a visit can do some good for those that need a little help."
2847,"Bread and Roses, Too",Katherine Paterson,3.74,1848,294,Shomeret,4,"This is a lovely story that deals with the Lawrence Massachusetts mill workers' strike in 1912 that is associated with the song ""Bread and Roses"". I've always found the song very stirring--especially as sung by Judy Collins. I was surprised to find a novel written from the perspective of two children about this event. I found the viewpoints of Jake and Rosa very believable.It's a book that isn't just about the strike. It's about the role of education, ethnic identity and the meaning of family.Some would find the ending sentimental, but I have a broad streak of sentimentality. I was touched by it."
3618,¡Ya Basta!: Ten Years of the Zapatista Uprising,Subcomandante Marcos,4.14,181,7,Rachel Jackson,3,"Subcomandante Insurgente Marcos (or Galeano, as he is known now) always seems to have a surprise up his sleeve when it comes to writing about the Zapatista movement of the Zapatista Army of National Liberation (EZLN). I read his other selected writings in Our Word Is Our Weapon and loved them, and when I discovered this compilation in my local library I knew I couldn't pass it up. Parts of it were interesting and parts of it were drivel, if I'm being completely honest. It was broad, sweeping coverage of the beliefs and stories behind the EZLN, but as with OWIOW, I felt it was too heavily consisting of stories and legends rather than histories and philosophies of the movement. The more I read and learn about the Zapatistas the more interested in them I become, and I hoped to learn more about the history of the uprising and its planning and where it will go from here. There was a great deal more information about that in this book than there was in any previous writings of Marcos that I've read, but not nearly enough. I want an account of January 1, 1994. I want to know about the preparation of that fateful day; I want to know more about the uprising operations; I want to know more about the immediate aftermath and the people's viewpoints and opinions following that day. Ya Basta! did contain more information on that subject than any other book I've read on it, but it still wasn't close to enough. Marcos is infinitely quotable, that's for sure, and there are plenty of inspiring things in the book to make you think about political movements and especially those that ignite rebellion nation-wide as the Zapatistas have done in Mexico. By far my favorite part of the book was the very end, all of the declarations from the Lacandon Jungle that the EZLN issued over the course of their uprising. There it was so interesting to read the motivations for their military action and planned resistance in the future. Reading about the EZLN always makes me angry about the conditions they have been given by the Mexican government, but it also fills me with hope and inspiration knowing that there can be a future to push for, a world in which all worlds can fit."
8516,The Man Who Listens To Horses,Monty Roberts,4.1,9577,224,Oceana2602,5,"As a horse owner, I have a HUGE problem with so-called ""gurus"". I've seen to many people who follow one guru this week, the next one next week, all without any regard for what their horse needs and certainly without ever questioning the ""guru's"" methods.Roberts is not really one of those people I'd call a ""guru"". Sure, he sells, but then, everyone's gotta make a living. But in everything I read from him and about him, I had the feeling that he cares first of all about the horses - unlike ""gurus"", who care mostly about their money and brand.Roberts' books and methods may not have been as groundbreaking in Germany as they were in the states, but they mark nonetheless a time where the voice PRO horsemanship started to get stronger. No, he isn't the only one, and he isn't the first, but, justified or not, his name is inseparably attached to the horsemanship movement, and because of that alone, I think everyone who is interested in horses should read at least one of his books.As for his method, well, here we come back to the guru-thing. You are dealing with horses. That means, you have to carefully rethink everything you hear or read and see if it applies to your particuar situation and horse. If I were to start join-up with my horse, I'd probably traumatize the poor guy once and for all - he has just reached a point where he trusts me implicitely. That doesn't mean we can't learn from Roberts, but that's the thing - you have to THINK, not just follow. No one, not Roberts, not any other expert, guru or not, has THE method that will magically make you and your horse the best team ever. But you can probably learn from all of them, if you think about what they are doing.Nonetheless, I found Roberts experiences and perspective interesting and thought-provoking, and I certainly learned something from reading it. It's one of the few, really important books in horsemanship, and, I'm repeating myself, everyone who has a horse or deals with horses should read it.Just, think, before you act on what you read. (that should go without saying, shouldn't it?)"
8515,The Man Who Listens to Horses,Monty Roberts,4.1,9577,224,Oceana2602,5,"As a horse owner, I have a HUGE problem with so-called ""gurus"". I've seen to many people who follow one guru this week, the next one next week, all without any regard for what their horse needs and certainly without ever questioning the ""guru's"" methods.Roberts is not really one of those people I'd call a ""guru"". Sure, he sells, but then, everyone's gotta make a living. But in everything I read from him and about him, I had the feeling that he cares first of all about the horses - unlike ""gurus"", who care mostly about their money and brand.Roberts' books and methods may not have been as groundbreaking in Germany as they were in the states, but they mark nonetheless a time where the voice PRO horsemanship started to get stronger. No, he isn't the only one, and he isn't the first, but, justified or not, his name is inseparably attached to the horsemanship movement, and because of that alone, I think everyone who is interested in horses should read at least one of his books.As for his method, well, here we come back to the guru-thing. You are dealing with horses. That means, you have to carefully rethink everything you hear or read and see if it applies to your particuar situation and horse. If I were to start join-up with my horse, I'd probably traumatize the poor guy once and for all - he has just reached a point where he trusts me implicitely. That doesn't mean we can't learn from Roberts, but that's the thing - you have to THINK, not just follow. No one, not Roberts, not any other expert, guru or not, has THE method that will magically make you and your horse the best team ever. But you can probably learn from all of them, if you think about what they are doing.Nonetheless, I found Roberts experiences and perspective interesting and thought-provoking, and I certainly learned something from reading it. It's one of the few, really important books in horsemanship, and, I'm repeating myself, everyone who has a horse or deals with horses should read it.Just, think, before you act on what you read. (that should go without saying, shouldn't it?)"
9827,"King Rat (Asian Saga, #4)",James Clavell,4.1,27668,680,Agnieszka,4," Changi was set like a pearl on the eastern tip of Singapore Island, iridescent under the bowl of tropical skies. It stood on a slight rise and around it was a belt of green, and farther off the green gave way to the blue-green seas and the seas to infinity of horizon.  This beautiful opening line is like a promise of fantastic adventure, exotic trip, it evokes some delightful place, a mystery island you always dreamt about but it is anything but it. Changi was the inhuman Japanese camp for the war prisoners, for people whom the only sin was that they lost their war and didn't die. I had read some camp stories already but mostly European, and though my knowledge of the war on the Pacific is only basic this one felt very reliable to me. Not only because it is based on facts from Clavell’s life who himself was a prisoner of Changi camp in Singapore and thanks to it the whole story, being still the work of fiction, gained air of realism and credibility; not only because it is a gripping, well paced reading, also because it reads as an excellent study of characters and morality in extreme situations. And is pretty damn well written.The two main characters of the novel are the men representing totally different approach to life: pragmatic and smart, self-made American named the King and Peter Marlowe, somewhat uptight English guy, well-educated and brought up in the family with military traditions. Both in readers and other prisoners the King arouses mixed feelings. Disgust, sympathy, antipathy, open hostility and then again admiration. For his cleverness, business sense and good fortune he’s the object of jealousy and hatred but the King is not a thief. He just has a flair for organizing his life easier and seize any opportunity to gain some money and money will give him the rest. The food, medicaments, cigarettes and something less tangible: sense of power. Though set in particular time and place it's a fictional account but I think Clavell did fine work here not only showing animosities between ordinary soldiers and officers, confrontation between the King and other prisoners, especially rivetingly is shown conflict with provost marshall Grey, but also indicating different attitudes and class differences of three main national groups of prisoners: British, Australians and Americans. King Rat is a clash of personalities, a display of cynicism, lack of scruples and ability to adjust to any situation in the camp. But also an extraordinary courage, solidarity and commitment. It's about a price you are willing to pay to survive and principles you could sacrifice to make it. There is no easy explicitness here, no distinct line between that what you can accept and not feel irretrievably corrupted. It teaches you that to outlast the camp, like on the outside in fact, you need to be a part at least a small group, that the camp is not a place for a lone wolf. But it’s also about a fear what life would be alike after Changi since no one escaped the camp unchanged, that place made them, then reshaped and destroyed, and how one can forget about atrocities prisoners were subjected to. King Rat  has a whole bunch finely drawn figures but it’s the King and Marlowe that have our interest. I liked the dynamics between them, the way their relationship developed, what they went through and lessons they learnt from themselves. And though I’d like to see them leaving Changi and arm in arm going towards setting sun I somewhat felt the ending, sad as it was, to be more true.And if someone prefers more concise review, please, here it is. Of rats and men."
8514,Thomas Jefferson and Sally Hemings: An American Controversy,Annette Gordon-Reed,3.92,309,45,Elena,5,"The Hemingses of Monticello by Annette Gordon-Reed is an historical epic about Thomas Jefferson and the enslaved family who served him. Anyone who has ever done research based on the letters, memoirs and records of a family will know how difficult it can be to piece the information into a coherent narrative. For this reason, Dr. Gordon-Reed's work is truly awe-inspiring, in that she pulls together scraps of information about the Hemingses from the writings by and about the Jeffersons in order to craft a moving and insightful chronicle of slave life in America. Thomas Jefferson, author of the Declaration of Independence and our third President, was quite outspoken about the rights of the man, rejoicing in the French Revolution and the overthrow of monarchy. Jefferson, however, excerized more power over his slaves than did any absolute monarch over their subjects. Jefferson chose to govern his slaves with a certain benevolent paternalism, letting the Hemings brothers James and Robert come and go pretty much as they pleased as long as they came when he called. Neverthless, the fact that his entire existence was entwined with an unjust institution from which he never sought to extricate himself is one of the great ironies of American history.The book delves into the origins of slavery in Virginia, and how the ""peculiar institution"" became deeply engrained in the culture of that time and place, not going away when free Virginians won their independence from Great Britain. Dr. Gordon-Reed relates how John Wayles, Jefferson's father-in-law, made his fortune as a lawyer who oversaw the buying and selling of slaves. Through his wife Martha Wayles, Jefferson inherited the Hemings family, many of whom were the children of John Wayles and his slave mistress, Elizabeth Hemings. Therefore, many of the enslaved servants of the Jefferson family were close relatives. When Jefferson made the teenage Sally Hemings his mistress, after Martha died, the situation became even more complicated. Even if Sally had not been enslaved, Jefferson could not have married her because under Virginia law it was illegal to marry the sibling of one's spouse. Jefferson kept a promise which he had made to Sally in Paris, where their liaison began, that he would free each of her children when they came of age, and it was a promise he kept. Most of the other Hemings and the Jefferson family slaves remained in slavery and were sold at auction after Jefferson's death to cover his enormous debts.One aspect of the book which I found distracting was the author's propensity to remind the reader every few pages that various injustices were the result of the ""doctrine of white supremacy."" With such impeccable research presented in a flowing and compelling manner, it was unnecessary to be constantly preaching to the reader about the evils of such a ""doctrine."" It would have been better to let the injustices speak for themselves. Furthermore, there were others besides enslaved Africans who suffered from exploitation in the early days of our country, including white indentured servants, although they, unlike the African slaves, could at least look forward to freedom. In the cemetery of the parish church in Maryland where I went as a child there is a mass grave of Irish workers who died of cholera while constructing the C&O Canal and B&O Railroad during the epidemics of 1822 and 1832. The Irish immigrants rather than the African slaves were sent to do certain dangerous jobs because the slaves cost money and the Irish cost nothing. This form of servitude still does not compare to chattel slavery, since the Irish could not (usually) be sold.The power of Dr. Gordon-Reed's book lies in exposing once again the sad and tragic fact that many white Americans were convinced that Africans were subhuman. Examples are given in the book of Jefferson's conviction that Africans were biologically inferior to whites. That those who framed our system of government had such an approach to other human beings is a jarring commentary. It has always been a mystery how leaders like Thomas Jefferson could cry so loud for liberty and then live off the labor of those in chattel bondage. After reading The Hemingses of Monticello my understanding of the enigmatic Jefferson has been expanded as well as my compassion for those whom he held as slaves."
4731,Enigma Variations,Éric-Emmanuel Schmitt,3.94,979,122,Ahmad Sharabiani,4,"Variations enigmatiques = Enigma Variations, Éric-Emmanuel Schmitt تاریخ نخستین خوانش: سی و یکم اکتبر سال 2008 میلادیعنوان: نوای اسرارآمیز؛ نویسنده: اریک - امانوئل اشمیت؛ مترجم: شهلا حائری؛ تهران، نشر قطره، 1385؛ در 96 ص؛ شابک: 9643415694؛ موضوع: نمایشنامه های نویسندگان فرانسوی قرن 20 منمایشنامه ای در یک پرده و با دو شخصیت مرد پیرامون عشق: زنورکو نویسنده مشهوری ست که برنده ی جایزه ی نوبل شده و سالهاست که در جزیره ای کوچک، در تنهایی زندگی میکند. لارسن خبرنگاری ست که موفق شده از این نویسنده ی منزوی وقت مصاحبه بگیرد، و برای دیدار او به جزیره برود. مصاحبه با صحبت در خصوص آخرین اثر منتشر شده زنورکو آغاز میشود. «عشق ناگفته» شامل مکاتبات عاشقانه یک زن و مرد است که پس از زندگی عاشقانه چند ماهه در کنار هم، رابطه جسمانی شان را بنا به تصمیم مرد پایان میدهند و از آن پس رابطه شان به مکاتباتشان منحصر میشود... ؛کشف راز نوای اسرارآمیز یا همان عشقا. شربیانی"
